,Unnamed: 0,Seat,Constituency_title,Candidate_Name,Party,Votes,Total_Valid_Votes,Total_Rejected_Votes,Total_Votes,Total_Registered_Voters,Turnout,Election
18558,14058,Dera,NA-189,Rashida Naseem,AAM ADMI TEHREEK PAKISTAN,828, , , , ,52.35%,2018
18559,14059,Dera,NA-190,MUHAMMAD AMJAD FAROOQ KHAN KHOSA,IND,72159,157796,5079,162875,315269,51.66%,2018
18560,14060,Dera,NA-190,Ashfaq Sarwar Dasti,IND,1104, , , , ,51.66%,2018
18561,14061,Dera,NA-190,GHULAM MUSTAFA LASHARI,TEHREEK-E-LABBAIK PAKISTAN,6343, , , , ,51.66%,2018
18562,14062,Dera,NA-190,SARDAR MUHAMMAD IRFAN ULLAH KHOSA,PPPP,6196, , , , ,51.66%,2018
18563,14063,Dera,NA-190,SARDAR ZULFIQAR ALI KHAN KHOSA,PTI,71964, , , , ,51.66%,2018
18564,14064,Dera,NA-191,Zartaj Gul,PTI,79817,185872,6387,192259,380414,50.54%,2018
18565,14065,Dera,NA-191,SARDAR DOST MUHAMMAD KHAN KHOSA,IND,31697, , , , ,50.54%,2018
18566,14066,Dera,NA-191,Javed Iqbal,IND,109, , , , ,50.54%,2018
18567,14067,Dera,NA-191,Izhar ul haq qureshi siddiqui,MUTTAHIDA QAUMI MOVEMENT PAKISTAN,169, , , , ,50.54%,2018
18568,14068,Dera,NA-191,Muhammad Naeem,PAKISTAN SUNNI TEHREEK,753, , , , ,50.54%,2018
18569,14069,Dera,NA-191,Muhammad ali Faisal,ALL PAKISTAN MUSLIM LEAGUE (JINNAH),542, , , , ,50.54%,2018
18570,14070,Dera,NA-191,Tanveer Ahmed,IND,274, , , , ,50.54%,2018
18571,14071,Dera,NA-191,Ahmed Bakhsh,ALLAH-O-AKBAR TEHREEK,464, , , , ,50.54%,2018
18572,14072,Dera,NA-191,Abdul Rehman So Mian Muhammad Akbar Bodla,TEHREEK-E-LABBAIK PAKISTAN,3664, , , , ,50.54%,2018
18573,14073,Dera,NA-191,Abdul Rehman So Haji Muhammad,IND,5713, , , , ,50.54%,2018
18574,14074,Dera,NA-191,Parveen Akhtar,PPPP,7961, , , , ,50.54%,2018
18575,14075,Dera,NA-191,Khaleel Ahmad,IND,161, , , , ,50.54%,2018
18576,14076,Dera,NA-191,Sardar Awais Ahmed Khan Leghari,PAKISTAN MUSLIM LEAGUE (N),54548, , , , ,50.54%,2018
18577,14077,Dera,NA-192,Sirdar Muhammad Khan Laghari,PTI,80522,160360,5632,165992,302437,54.88%,2018
18578,14078,Dera,NA-192,AHMAD BAKHSH,ALLAH-O-AKBAR TEHREEK,604, , , , ,54.88%,2018
18579,14079,Dera,NA-192,MAKHDOOM SYED EJAZ HUSSAIN NAQVI,PAKISTAN JUSTICE & DEMOCRATIC PARTY,536, , , , ,54.88%,2018
18580,14080,Dera,NA-192,Mian Muhammad Shehbaz Sharif,PAKISTAN MUSLIM LEAGUE (N),67608, , , , ,54.88%,2018
18581,14081,Dera,NA-192,SARDAR MUHAMMAD IRFAN ULLAH KHOSA,PPPP,6600, , , , ,54.88%,2018
18582,14082,Dera,NA-192,SYED MUNIR HUSSAIN,TEHREEK-E-LABBAIK PAKISTAN,4490, , , , ,54.88%,2018
18583,14083,Rajanpur-I,NA-193,SARDAR MUHAMMAD JAFFAR KHAN LEGHARI,PTI,81149,165966,6886,172852,310453,55.68%,2018
18584,14084,Rajanpur-I,NA-193,ADEEL HASSAN KHAN GURCHANI,IND,1357, , , , ,55.68%,2018
18585,14085,Rajanpur-I,NA-193,SARDAR ALI RAZA KHAN DARISHAK,IND,560, , , , ,55.68%,2018
18586,14086,Rajanpur-I,NA-193,MUHAMMAD MOHSIN LEGHARI,IND,4110, , , , ,55.68%,2018
18587,14087,Rajanpur-I,NA-193,SHAZIA ABID,PPPP,27710, , , , ,55.68%,2018
18588,14088,Rajanpur-I,NA-193,SHAFQAT ULLAH,PAKISTAN AWAMI RAJ,588, , , , ,55.68%,2018
18589,14089,Rajanpur-I,NA-193,SARDAR SHER ALI GURCHANI,IND,46693, , , , ,55.68%,2018
18590,14090,Rajanpur-I,NA-193,SHER ZAMAN,IND,2435, , , , ,55.68%,2018
18591,14091,Rajanpur-I,NA-193,ALI AHMAD KHAN LEGHARI,IND,1401, , , , ,55.68%,2018
18592,14092,Rajanpur-I,NA-193,ATHAR HASSAN KHAN GURCHANI,IND,503, , , , ,55.68%,2018
18593,14093,Rajanpur-II,NA-194,SARDAR NASRULLAH KHAN DRESHAK,PTI,73225,173585,7435,181020,302211,59.90%,2018
18594,14094,Rajanpur-II,NA-194,ABDUL MOHSIN,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,2846, , , , ,59.90%,2018
18595,14095,Rajanpur-II,NA-194,AMAN ULLAH QURAISHI,IND,1331, , , , ,59.90%,2018
18596,14096,Rajanpur-II,NA-194,Hafeez Ur Rehman Khan Dreshak,IND,64565, , , , ,59.90%,2018
18597,14097,Rajanpur-II,NA-194,KALEEM UD DEEN ZIA,PPPP,11670, , , , ,59.90%,2018
18598,14098,Rajanpur-II,NA-194,KHAWAJA GHULAM FAREED KOREJA,IND,3936, , , , ,59.90%,2018
18599,14099,Rajanpur-II,NA-194,RUQYIA BIBI,IND,11067, , , , ,59.90%,2018
18600,14100,Rajanpur-II,NA-194,SARDAR ALI RAZA KHAN DRESHAK,IND,185, , , , ,59.90%,2018
18601,14101,Rajanpur-II,NA-194,SARDAR HASNAIN BAHADUR,IND,210, , , , ,59.90%,2018
18602,14102,Rajanpur-II,NA-194,SARDAR MUHAMMAD YOUSAF DRESHAK,IND,489, , , , ,59.90%,2018
18603,14103,Rajanpur-II,NA-194,SARDAR PERVAIZ IQBAL GOURCHANI,IND,1529, , , , ,59.90%,2018
18604,14104,Rajanpur-II,NA-194,SARDAR ZULFIQAR KHAN DRESHAK,IND,1163, , , , ,59.90%,2018
18605,14105,Rajanpur-II,NA-194,SOHAIL ANWAR,TEHREEK-E-LABBAIK PAKISTAN,1369, , , , ,59.90%,2018
18606,14106,Rajanpur-III,NA-195,Sardar Riaz Mehmood Khan Mazari,PTI,89796,167541,7350,174891,275326,63.52%,2018
18607,14107,Rajanpur-III,NA-195,Athar Ali Mazari,IND,382, , , , ,63.52%,2018
18608,14108,Rajanpur-III,NA-195,Ghulam Muhayu Din Alias Shabab,IND,1696, , , , ,63.52%,2018
18609,14109,Rajanpur-III,NA-195,KHAWAJA GHULAM FAREED KOREJA,IND,3977, , , , ,63.52%,2018
18610,14110,Rajanpur-III,NA-195,Khizar Hussain Mazari,PAKISTAN MUSLIM LEAGUE (N),68872, , , , ,63.52%,2018
18611,14111,Rajanpur-III,NA-195,Sami Ud Din Mazari,IND,1021, , , , ,63.52%,2018
18612,14112,Rajanpur-III,NA-195,Shamsher Ali Mazari,IND,1797, , , , ,63.52%,2018
18613,14113,Jacobabad,NA-196,Muhammad Mian Soomro,PTI,92274,203066,13660,216726,486064,44.59%,2018
18614,14114,Jacobabad,NA-196,Abdul Ghani AG Ansari,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,12739, , , , ,44.59%,2018
18615,14115,Jacobabad,NA-196,Abdul Wahid,PAKISTAN RAH-E-HAQ PARTY,295, , , , ,44.59%,2018
18616,14116,Jacobabad,NA-196,Aijaz Hussain Jakhrani,PPPP,86876, , , , ,44.59%,2018
18617,14117,Jacobabad,NA-196,Fahad Khan,IND,3870, , , , ,44.59%,2018
18618,14118,Jacobabad,NA-196,Khalid Nawaz Jakhrani,IND,295, , , , ,44.59%,2018
18619,14119,Jacobabad,NA-196,Maula Bukhsh Soomro,IND,292, , , , ,44.59%,2018
18620,14120,Jacobabad,NA-196,Nawab Ali,IND,845, , , , ,44.59%,2018
18621,14121,Jacobabad,NA-196,Shafiq Ahmad Khoso,IND,3963, , , , ,44.59%,2018
18622,14122,Jacobabad,NA-196,Sharif Khan,IND,1150, , , , ,44.59%,2018
18623,14123,Jacobabad,NA-196,Zaheer Ahmed,PAK SARZAMEEN PARTY,467, , , , ,44.59%,2018
18624,14124,Kashmore,NA-197,Ehsan ur Rehman Mazari,PPPP,84742,149993,15340,165333,454542,36.37%,2018
18625,14125,Kashmore,NA-197,Rab Nawaz,IND,3935, , , , ,36.37%,2018
18626,14126,Kashmore,NA-197,Abdul Ghani Bijarani,GRAND DEMOCRATIC ALLIANCE,2362, , , , ,36.37%,2018
18627,14127,Kashmore,NA-197,Fatah Din Khan,IND,197, , , , ,36.37%,2018
18628,14128,Kashmore,NA-197,Muhammad Bux,IND,1180, , , , ,36.37%,2018
18629,14129,Kashmore,NA-197,Faique Ali,MAJLIS-E-WAHDAT-E-MUSLIMEEN PAKISTAN,1522, , , , ,36.37%,2018
18630,14130,Kashmore,NA-197,Shoaib Khan Khoso,IND,236, , , , ,36.37%,2018
18631,14131,Kashmore,NA-197,Raj Kumar,IND,200, , , , ,36.37%,2018
18632,14132,Kashmore,NA-197,Shamsher Ali Mazari,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,47326, , , , ,36.37%,2018
18633,14133,Kashmore,NA-197,Umed Ali,IND,178, , , , ,36.37%,2018
18634,14134,Kashmore,NA-197,Mir Irfan Ali Khan Bijarani,IND,336, , , , ,36.37%,2018
18635,14135,Kashmore,NA-197,Abdul Azziz Samejo,IND,2484, , , , ,36.37%,2018
18636,14136,Kashmore,NA-197,Khadim Hussain,IND,254, , , , ,36.37%,2018
18637,14137,Kashmore,NA-197,Mir Ghalib Hussain Khan,IND,610, , , , ,36.37%,2018
18638,14138,Kashmore,NA-197,Zulfiqar Ali Khan,IND,267, , , , ,36.37%,2018
18639,14139,Kashmore,NA-197,Mir Salman Khan Bijarani,IND,3314, , , , ,36.37%,2018
18640,14140,Kashmore,NA-197,Mohammad Ali,IND,342, , , , ,36.37%,2018
18641,14141,Kashmore,NA-197,Nareesh Kumar,IND,412, , , , ,36.37%,2018
18642,14142,Kashmore,NA-197,Nazar Ali Khan,IND,96, , , , ,36.37%,2018
18643,14143,Shikarpur-I,NA-198,Abid Hussain Bhayo,PPPP,64187,145781,7328,153109,305410,50.13%,2018
18644,14144,Shikarpur-I,NA-198,Abdul Bari,IND,1187, , , , ,50.13%,2018
18645,14145,Shikarpur-I,NA-198,Abdullah Pahore,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,26853, , , , ,50.13%,2018
18646,14146,Shikarpur-I,NA-198,Abid Hussain Jatoi,IND,565, , , , ,50.13%,2018
18647,14147,Shikarpur-I,NA-198,Aftab Ahmed Soomro,PTI,3185, , , , ,50.13%,2018
18648,14148,Shikarpur-I,NA-198,Akbar Khan,IND,227, , , , ,50.13%,2018
18649,14149,Shikarpur-I,NA-198,Ameer Ali Jatoi,IND,404, , , , ,50.13%,2018
18650,14150,Shikarpur-I,NA-198,Irfan Ahmed Khan Jatoi,IND,1765, , , , ,50.13%,2018
18651,14151,Shikarpur-I,NA-198,Muhammad Ibrahim Jatoi,IND,44829, , , , ,50.13%,2018
18652,14152,Shikarpur-I,NA-198,Naeem Ahmad Khan Jatoi,IND,851, , , , ,50.13%,2018
18653,14153,Shikarpur-I,NA-198,Syed Momin Ali Shah,IND,240, , , , ,50.13%,2018
18654,14154,Shikarpur-I,NA-198,Wahid Bux Bhaya,IND,626, , , , ,50.13%,2018
18655,14155,Shikarpur-I,NA-198,Zohaib Jatoi,IND,862, , , , ,50.13%,2018
18656,14156,Shikarpur-II,NA-199,Ghous Bux Khan Mahar,GRAND DEMOCRATIC ALLIANCE,62785,137036,8011,145047,291567,49.75%,2018
18657,14157,Shikarpur-II,NA-199,Bakhshan Khan Mahar,IND,937, , , , ,49.75%,2018
18658,14158,Shikarpur-II,NA-199,Muhammad Arif Khan Mahar,IND,190, , , , ,49.75%,2018
18659,14159,Shikarpur-II,NA-199,Abdullah,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,16663, , , , ,49.75%,2018
18660,14160,Shikarpur-II,NA-199,Zulfiqar Ali Kamario,PPPP,55987, , , , ,49.75%,2018
18661,14161,Shikarpur-II,NA-199,Najaf Ali Khan Kamario,IND,474, , , , ,49.75%,2018
18662,14162,Larkana-I,NA-200,Bilawal Bhutto Zardari,PPPP,84426,152407,9777,162184,336139,48.25%,2018
18663,14163,Larkana-I,NA-200,Inayat Ali Umrani,PAKISTAN PEOPLES PARTY (SHAHEED BHUTTO),1652, , , , ,48.25%,2018
18664,14164,Larkana-I,NA-200,Ghulam Murtaza Son of Shah Muhammad Soomro,IND,256, , , , ,48.25%,2018
18665,14165,Larkana-I,NA-200,ali nawaz kunbhar,PAKISTAN SUNNI TEHREEK,454, , , , ,48.25%,2018
18666,14166,Larkana-I,NA-200,Halima Bhutto,PTI,8661, , , , ,48.25%,2018
18667,14167,Larkana-I,NA-200,Azizullah Bhutto,IND,211, , , , ,48.25%,2018
18668,14168,Larkana-I,NA-200,Khair Muhammad,IND,1148, , , , ,48.25%,2018
18669,14169,Larkana-I,NA-200,Bashir Ahmed,IND,206, , , , ,48.25%,2018
18670,14170,Larkana-I,NA-200,Muhabat Ali,IND,171, , , , ,48.25%,2018
18671,14171,Larkana-I,NA-200,Tarique Hussain Son of Aijaz Ali Soomro,IND,462, , , , ,48.25%,2018
18672,14172,Larkana-I,NA-200,Abid Hussain,IND,405, , , , ,48.25%,2018
18673,14173,Larkana-I,NA-200,Rashid Mehmood Soomro,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,50200, , , , ,48.25%,2018
18674,14174,Larkana-I,NA-200,Mehboob Ali,PAK SARZAMEEN PARTY,106, , , , ,48.25%,2018
18675,14175,Larkana-I,NA-200,Tarique Hussain son of Piyaro Khan Dakhan Soomro,IND,172, , , , ,48.25%,2018
18676,14176,Larkana-I,NA-200,Mushtaque Hussain Buriro,IND,378, , , , ,48.25%,2018
18677,14177,Larkana-I,NA-200,Gul Hassan,IND,2218, , , , ,48.25%,2018
18678,14178,Larkana-I,NA-200,Ghulam Murtaza son of Muhammad Ismail,IND,1012, , , , ,48.25%,2018
18679,14179,Larkana-I,NA-200,Zaheer Khan,IND,269, , , , ,48.25%,2018
18680,14180,Larkana-II,NA-201,Khursheed Ahmed Junejo,PPPP,97051,183130,10382,193512,367116,52.71%,2018
18681,14181,Larkana-II,NA-201,Allah Bux Unar,GRAND DEMOCRATIC ALLIANCE,69111, , , , ,52.71%,2018
18682,14182,Larkana-II,NA-201,Nazir Ahmed Bughio,IND,204, , , , ,52.71%,2018
18683,14183,Larkana-II,NA-201,Qurat ul Ain,PTI,10305, , , , ,52.71%,2018
18684,14184,Larkana-II,NA-201,Ghulam Murtaza Shah,IND,301, , , , ,52.71%,2018
18685,14185,Larkana-II,NA-201,Shafqat Hussain Unar,IND,512, , , , ,52.71%,2018
18686,14186,Larkana-II,NA-201,Muhammad Ali Bughio,IND,191, , , , ,52.71%,2018
18687,14187,Larkana-II,NA-201,Saifullah Abro,IND,5455, , , , ,52.71%,2018
18688,14188,Kamber,NA-202,Aftab Shahban Mirani,PPPP,72159,127881,10727,138608,324402,42.73%,2018
18689,14189,Kamber,NA-202,Akhtar Hussain Shaikh,IND,2269, , , , ,42.73%,2018
18690,14190,Kamber,NA-202,Ayaz Hussain,IND,304, , , , ,42.73%,2018
18691,14191,Kamber,NA-202,Liaqat Ali,IND,476, , , , ,42.73%,2018
18692,14192,Kamber,NA-202,Mir Imran Ali,IND,1092, , , , ,42.73%,2018
18693,14193,Kamber,NA-202,Musarrat Shah,PTI,9631, , , , ,42.73%,2018
18694,14194,Kamber,NA-202,Muzafar Ali Brohi,IND,440, , , , ,42.73%,2018
18695,14195,Kamber,NA-202,Nasir Mahmood,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,36046, , , , ,42.73%,2018
18696,14196,Kamber,NA-202,Nazeer Hussain Magsi,IND,954, , , , ,42.73%,2018
18697,14197,Kamber,NA-202,Rabb Nawaz Tunio,IND,1282, , , , ,42.73%,2018
18698,14198,Kamber,NA-202,Saifullah Abro,IND,106, , , , ,42.73%,2018
18699,14199,Kamber,NA-202,Sarfaraz Ahmed,PAKISTAN PEOPLES PARTY (SHAHEED BHUTTO),794, , , , ,42.73%,2018
18700,14200,Kamber,NA-202,Sultan Ahmed Khan Khuhawar,IND,2328, , , , ,42.73%,2018
18701,14201,Kamber,NA-203,Mir Amer Ali Khan Magsi,PPPP,80026,105327,7375,112702,313641,35.93%,2018
18702,14202,Kamber,NA-203,Abdul Manan Chandio,IND,306, , , , ,35.93%,2018
18703,14203,Kamber,NA-203,Faiz Muhammad,GRAND DEMOCRATIC ALLIANCE,6854, , , , ,35.93%,2018
18704,14204,Kamber,NA-203,Ghulam Murtaza Shah,IND,161, , , , ,35.93%,2018
18705,14205,Kamber,NA-203,Muhammad Hussam,IND,283, , , , ,35.93%,2018
18706,14206,Kamber,NA-203,Muhib Ali Phulpoto,SINDH UNITED PARTY,302, , , , ,35.93%,2018
18707,14207,Kamber,NA-203,Nawabuddin,PAKISTAN PEOPLES PARTY (SHAHEED BHUTTO),2555, , , , ,35.93%,2018
18708,14208,Kamber,NA-203,Nawabzada Rehan Chandio,IND,245, , , , ,35.93%,2018
18709,14209,Kamber,NA-203,Saifullah Abro,IND,195, , , , ,35.93%,2018
18710,14210,Kamber,NA-203,Sakhawat Ali,PTI,12982, , , , ,35.93%,2018
18711,14211,Kamber,NA-203,Zulifqar Ali,AWAMI WORKERS PARTY,1418, , , , ,35.93%,2018
18712,14212,Ghotki-I,NA-204,Khalid Ahmed Khan Lund,PPPP,99878,204069,10058,214127,366842,58.37%,2018
18713,14213,Ghotki-I,NA-204,Abdul Haque alias Mian Mitha,IND,91739, , , , ,58.37%,2018
18714,14214,Ghotki-I,NA-204,ABDUL WAHAB,PAKISTAN JUSTICE & DEMOCRATIC PARTY,555, , , , ,58.37%,2018
18715,14215,Ghotki-I,NA-204,Hallar Khan Pittafi,IND,438, , , , ,58.37%,2018
18716,14216,Ghotki-I,NA-204,Jam Wasim Ahmed,IND,414, , , , ,58.37%,2018
18717,14217,Ghotki-I,NA-204,Lutfullah,PAKISTAN RAH-E-HAQ PARTY,155, , , , ,58.37%,2018
18718,14218,Ghotki-I,NA-204,Mian Rafique Ahmed,IND,1350, , , , ,58.37%,2018
18719,14219,Ghotki-I,NA-204,Mohammad Yousif,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,7406, , , , ,58.37%,2018
18720,14220,Ghotki-I,NA-204,Muhammad Ishaq Laghari,IND,1118, , , , ,58.37%,2018
18721,14221,Ghotki-I,NA-204,Shahbaz Ahmed Khan Lund,IND,1016, , , , ,58.37%,2018
18722,14222,Ghotki-II,NA-205,Ali Muhammad Khan Mahar,IND,71943,157632,13458,171090,339699,50.37%,2018
18723,14223,Ghotki-II,NA-205,Ghulam Ali Abbas,IND,1430, , , , ,50.37%,2018
18724,14224,Ghotki-II,NA-205,Mir Iftikhar Ahmed Khan Lund,IND,1058, , , , ,50.37%,2018
18725,14225,Ghotki-II,NA-205,Abdul Razzaque,IND,2255, , , , ,50.37%,2018
18726,14226,Ghotki-II,NA-205,Abdul Qayoom,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,36956, , , , ,50.37%,2018
18727,14227,Ghotki-II,NA-205,Ikramullah Khan,IND,679, , , , ,50.37%,2018
18728,14228,Ghotki-II,NA-205,Jam Asif Razzak Khan,IND,906, , , , ,50.37%,2018
18729,14229,Ghotki-II,NA-205,Ali Nawaz Khan Mahar,IND,562, , , , ,50.37%,2018
18730,14230,Ghotki-II,NA-205,Ahsanullah,PPPP,41843, , , , ,50.37%,2018
18731,14231,Sukkur-I,NA-206,Syed Khursheed Ahmed Shah,PPPP,84726,162784,9403,172187,296145,58.14%,2018
18732,14232,Sukkur-I,NA-206,Abdul Jabbar,PAKISTAN RAH-E-HAQ PARTY,2383, , , , ,58.14%,2018
18733,14233,Sukkur-I,NA-206,Aftab Hussain Soomro,IND,25, , , , ,58.14%,2018
18734,14234,Sukkur-I,NA-206,Ali Gohar Khan Indhar,IND,450, , , , ,58.14%,2018
18735,14235,Sukkur-I,NA-206,Amanullah,IND,93, , , , ,58.14%,2018
18736,14236,Sukkur-I,NA-206,Ghulam Mujtaba,ALL PAKISTAN MUSLIM LEAGUE,200, , , , ,58.14%,2018
18737,14237,Sukkur-I,NA-206,Habib Ullah Siddique,IND,138, , , , ,58.14%,2018
18738,14238,Sukkur-I,NA-206,Jamal Abdul Nasir,IND,141, , , , ,58.14%,2018
18739,14239,Sukkur-I,NA-206,Manzoor Hussain Shar,IND,41, , , , ,58.14%,2018
18740,14240,Sukkur-I,NA-206,Muhammad Hayat,IND,92, , , , ,58.14%,2018
18741,14241,Sukkur-I,NA-206,Muhammad Saleh Indhar,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,14161, , , , ,58.14%,2018
18742,14242,Sukkur-I,NA-206,Naheed Begum,PAK SARZAMEEN PARTY,77, , , , ,58.14%,2018
18743,14243,Sukkur-I,NA-206,Nek Muhammad,IND,1084, , , , ,58.14%,2018
18744,14244,Sukkur-I,NA-206,Nusrat Bano,IND,68, , , , ,58.14%,2018
18745,14245,Sukkur-I,NA-206,Syed Farukh Ahmed Shah,IND,219, , , , ,58.14%,2018
18746,14246,Sukkur-I,NA-206,Syed Kumail Hyder Shah,IND,81, , , , ,58.14%,2018
18747,14247,Sukkur-I,NA-206,Syed Tahir Hussain Shah,PTI,58805, , , , ,58.14%,2018
18748,14248,Sukkur-II,NA-207,NAUMAN ISLAM SHAIKH,PPPP,69379,166622,7171,173793,374016,46.47%,2018
18749,14249,Sukkur-II,NA-207,GHULAM MURTAZA,MUTTAHIDA QAUMI MOVEMENT PAKISTAN,1623, , , , ,46.47%,2018
18750,14250,Sukkur-II,NA-207,HAZOOR BUX,IND,1495, , , , ,46.47%,2018
18751,14251,Sukkur-II,NA-207,WAZIR ALI,TABDEELI PASAND PARTY PAKISTAN,2329, , , , ,46.47%,2018
18752,14252,Sukkur-II,NA-207,ZIAUDDIN BHATTI,AWAMI WORKERS PARTY,157, , , , ,46.47%,2018
18753,14253,Sukkur-II,NA-207,RASHEED AHMED SHAH,PAKISTAN RAH-E-HAQ PARTY,116, , , , ,46.47%,2018
18754,14254,Sukkur-II,NA-207,WAZIR ALI JATOI,IND,115, , , , ,46.47%,2018
18755,14255,Sukkur-II,NA-207,Hafiz Muhammad Zaman,IND,46, , , , ,46.47%,2018
18756,14256,Sukkur-II,NA-207,AMEER BUX ALIAS MEER,IND,118, , , , ,46.47%,2018
18757,14257,Sukkur-II,NA-207,SYED ALI RAZA SHAH,IND,433, , , , ,46.47%,2018
18758,14258,Sukkur-II,NA-207,SHAISTA,IND,175, , , , ,46.47%,2018
18759,14259,Sukkur-II,NA-207,DIDAR ALI,IND,2383, , , , ,46.47%,2018
18760,14260,Sukkur-II,NA-207,AMANULLAH KHOSO,IND,1293, , , , ,46.47%,2018
18761,14261,Sukkur-II,NA-207,MUHAMMAD AMIR SHAIKH,IND,867, , , , ,46.47%,2018
18762,14262,Sukkur-II,NA-207,MUHAMMAD TAHIR,PAKISTAN MUSLIM LEAGUE (N),2510, , , , ,46.47%,2018
18763,14263,Sukkur-II,NA-207,KHUDA DINO SANGI,IND,52, , , , ,46.47%,2018
18764,14264,Sukkur-II,NA-207,SAOOD AFZAL,IND,78, , , , ,46.47%,2018
18765,14265,Sukkur-II,NA-207,MUBEEN AHMED,PTI,60089, , , , ,46.47%,2018
18766,14266,Sukkur-II,NA-207,AKBAR ALI,IND,66, , , , ,46.47%,2018
18767,14267,Sukkur-II,NA-207,SOHAIL NIAZ KHOSO,PAK SARZAMEEN PARTY,187, , , , ,46.47%,2018
18768,14268,Sukkur-II,NA-207,KHURSHID AFGHAN,IND,80, , , , ,46.47%,2018
18769,14269,Sukkur-II,NA-207,SYED MOHAMMAD AYOUB,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,20400, , , , ,46.47%,2018
18770,14270,Sukkur-II,NA-207,MUHAMMAD MURAD,IND,1580, , , , ,46.47%,2018
18771,14271,Sukkur-II,NA-207,NAVEED ALI,IND,283, , , , ,46.47%,2018
18772,14272,Sukkur-II,NA-207,GOHAR ALI KHOSO,IND,768, , , , ,46.47%,2018
18773,14273,Khairpur-I,NA-208,Nafisa Shah,PPPP,107847,172473,8747,181220,356243,50.87%,2018
18774,14274,Khairpur-I,NA-208,Asadullah,IND,3977, , , , ,50.87%,2018
18775,14275,Khairpur-I,NA-208,Mir Muhammad Hanjrah,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,954, , , , ,50.87%,2018
18776,14276,Khairpur-I,NA-208,Qudratullah,PAKISTAN RAH-E-HAQ PARTY,891, , , , ,50.87%,2018
18777,14277,Khairpur-I,NA-208,Syed Asad Abbas Zaidi,PAK SARZAMEEN PARTY,169, , , , ,50.87%,2018
18778,14278,Khairpur-I,NA-208,Syed Ghous Ali Shah,GRAND DEMOCRATIC ALLIANCE,57477, , , , ,50.87%,2018
18779,14279,Khairpur-I,NA-208,Syed Nawaz Ali Shah Alies Farukh,IND,72, , , , ,50.87%,2018
18780,14280,Khairpur-I,NA-208,Syed Pervez Ali Shah Jeelani,IND,110, , , , ,50.87%,2018
18781,14281,Khairpur-I,NA-208,Syed Qaim Ali Shah,IND,832, , , , ,50.87%,2018
18782,14282,Khairpur-I,NA-208,Veero Mal,IND,144, , , , ,50.87%,2018
18783,14283,Khairpur-II,NA-209,Pir Syed Fazal Ali Shah Jillani,PPPP,95921,177514,9792,187306,334825,55.94%,2018
18784,14284,Khairpur-II,NA-209,Abdul Haq,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,1087, , , , ,55.94%,2018
18785,14285,Khairpur-II,NA-209,Ghulam Ali,IND,741, , , , ,55.94%,2018
18786,14286,Khairpur-II,NA-209,Ghulam Mustafah,SINDH UNITED PARTY,464, , , , ,55.94%,2018
18787,14287,Khairpur-II,NA-209,Ismail Shah,IND,1171, , , , ,55.94%,2018
18788,14288,Khairpur-II,NA-209,Munwar Ali Wassan,IND,182, , , , ,55.94%,2018
18789,14289,Khairpur-II,NA-209,Pir Sadruddin Shah,GRAND DEMOCRATIC ALLIANCE,76046, , , , ,55.94%,2018
18790,14290,Khairpur-II,NA-209,Syed Ameer Umar Jeelani,TEHREEK-E-LABBAIK PAKISTAN,1902, , , , ,55.94%,2018
18791,14291,Khairpur-III,NA-210,Syed Javed Ali Shah Jillani,PPPP,90718,182441,10389,192830,384066,50.21%,2018
18792,14292,Khairpur-III,NA-210,Himat Ali Budh,IND,468, , , , ,50.21%,2018
18793,14293,Khairpur-III,NA-210,Inayatullah Shaikh,IND,252, , , , ,50.21%,2018
18794,14294,Khairpur-III,NA-210,Javed Sikandar,IND,1129, , , , ,50.21%,2018
18795,14295,Khairpur-III,NA-210,Lal Bux Sial,IND,2102, , , , ,50.21%,2018
18796,14296,Khairpur-III,NA-210,Mahreen Razzaq Bhutto,IND,480, , , , ,50.21%,2018
18797,14297,Khairpur-III,NA-210,Muhammad Ramzan,MUTTAHIDA MAJLIS-E-AMAL PAKISTAN,2156, , , , ,50.21%,2018
18798,14298,Khairpur-III,NA-210,Mukhtiar Hussain Narejo,PAKISTAN RAH-E-HAQ PARTY,1811, , , , ,50.21%,2018
18799,14299,Khairpur-III,NA-210,Naimatullah Maitlo,IND,964, , , , ,50.21%,2018
18800,14300,Khairpur-III,NA-210,Syed Fahad Ali Shah Jillani,IND,579, , , , ,50.21%,2018
18801,14301,Khairpur-III,NA-210,Syed Kazim Ali Shah,GRAND DEMOCRATIC ALLIANCE,78525, , , , ,50.21%,2018
18802,14302,Khairpur-III,NA-210,Syed Muharram Ali Shah,IND,3257, , , , ,50.21%,2018
